Age,Gender,Class,PrevScore,Attendance,Assignments,FailedSubjects,InternalScore,StudyDaily,SelfWeekly,Coaching,PrepLevel,Internet,Extracurriculars,ParentEdu,FamilySupport,FinalScore
19,Male,Grade 10,76.44168963069885,59.83926272877691,10,3,24.692251438203456,5.066786457725285,20.534029377698428,No,Medium,Yes,Yes,Bachelor,High,51.0
18,Male,Grade 12,55.005221056911935,87.03375282337483,12,4,17.612037888612765,5.658297766591112,20.992916574556148,Yes,High,Yes,No,High School,Medium,50.0
17,Female,Grade 9,87.20360330581454,69.10941707147427,12,0,25.89841907735472,4.034275154687357,18.57804438633073,Yes,High,Yes,Yes,Bachelor,Medium,68.0
16,Female,Grade 10,47.684043513402415,84.97294944317694,12,3,20.2407233134774,7.072640847703937,28.50810178185772,No,Medium,Yes,No,Master,High,50.0
14,Male,Grade 12,61.782254683133246,90.57603593615434,10,2,17.35044060396406,3.8284613073479656,15.116878879603721,No,Low,Yes,No,Bachelor,Medium,49.0
19,Female,Grade 9,68.86877115082119,97.12929574419853,15,0,25.432201401438462,2.6368146728132382,14.418168341554026,Yes,Medium,Yes,Yes,Master,High,80.0
15,Other,Grade 11,74.94827162903138,94.79835893982866,11,1,23.36410925082735,7.220116422212167,25.673680776624074,No,Low,No,No,Bachelor,Medium,56.0
21,Female,Grade 11,88.91407033289654,41.51529774662192,7,1,22.370447648782854,6.961732131874673,28.043179201112338,No,High,Yes,No,Bachelor,Medium,59.0
18,Male,University Undergrad,47.70050214129871,85.1497979773334,13,3,16.21989989666018,1.7302996030730975,10.699978283133143,No,Medium,Yes,No,Bachelor,Medium,47.0
20,Female,Grade 10,63.90767045932347,84.12147895299064,11,1,18.665987904991475,0.6947076376544071,8.530026394121897,No,High,Yes,No,Bachelor,High,55.0
15,Male,Grade 11,44.477998146408815,82.40119125915993,10,4,16.141168441649747,1.1748916726221552,6.247124379363953,No,Medium,Yes,Yes,Bachelor,High,38.0
21,Other,Grade 10,70.37946368692297,90.46030979743257,14,0,20.562552480955155,2.649105489153628,10.483457315242305,No,Medium,Yes,No,High School,High,69.0
15,Female,Grade 11,73.26020301400037,67.35082741843864,9,2,20.913528320836573,7.79194851306283,31.212337453166676,No,Low,Yes,No,High School,Medium,44.0
17,Male,University Undergrad,89.08954890605503,90.41161845175995,12,0,26.900011749334332,4.688871148706188,18.82842430196208,No,Medium,Yes,No,PhD,High,78.0
14,Female,Grade 12,71.44761713072145,70.98751215355705,11,1,23.593297105095825,3.2994629902195163,15.753493196956633,No,Low,Yes,No,High School,Medium,52.0
18,Male,University Undergrad,82.52830155330855,52.22902327707957,8,2,19.0422794950746,7.165370709595598,25.57692584752723,Yes,Medium,Yes,Yes,Bachelor,Medium,49.0
22,Other,Grade 9,77.00604497846871,91.57381344680535,11,0,25.367036923349623,3.8985224860887473,19.391747780307174,No,Low,Yes,Yes,Bachelor,High,67.0
14,Other,Grade 11,64.77702163593798,92.70754791935761,14,0,25.6794646488808,2.8642897130076586,11.769439198934004,Yes,Medium,Yes,No,Bachelor,Medium,72.0
22,Female,Grade 9,53.09247103849553,93.34606447847845,13,2,20.105464009792964,7.5591464655924305,27.270635677074644,Yes,Medium,Yes,No,Master,Medium,62.0
21,Male,Grade 9,73.30002757950173,76.83578991729631,11,1,19.917241686384354,6.871382496445085,27.972125927444647,No,Medium,Yes,No,Bachelor,Medium,61.0
19,Female,Grade 10,52.09477579425563,94.51151776800812,12,2,17.762736582130643,6.827512815645807,29.00144154443022,No,Low,Yes,No,Master,High,52.0
20,Male,Grade 11,85.54248487203573,94.10756015954733,15,0,27.013302484170133,4.3421355728765985,16.455128845549744,No,Medium,Yes,No,Bachelor,Medium,75.0
16,Male,Grade 9,68.05525477555811,89.22838865557135,15,1,24.151977972572737,6.420787991115912,30.141415919215383,No,Medium,No,No,Bachelor,Medium,62.0
14,Female,Grade 12,84.342128938137,91.94106820749488,13,1,25.57905555958127,1.845150194484139,11.475175664533266,No,Medium,Yes,No,Master,High,72.0
18,Male,Grade 9,64.2374267904112,76.78365188665988,12,2,21.40981564387147,4.799172181671827,16.26873175958927,Yes,Low,Yes,No,PhD,Medium,51.0
15,Male,Grade 12,73.2262094368119,69.09525683080258,11,2,21.79708170601747,7.878844421356592,29.743689409839682,No,High,No,No,PhD,Medium,62.0
18,Other,Grade 10,72.51218628801627,85.58467096842386,14,2,24.365984779961074,2.6821882288847125,11.897567043203765,No,High,Yes,No,Bachelor,Medium,62.0
21,Male,Grade 9,69.4594705838689,95.7309096273517,14,1,22.304180607784488,6.457642469357564,25.67513286962222,No,Low,No,Yes,High School,High,60.0
22,Male,University Undergrad,64.80808583924089,87.4800743506433,11,3,19.618577067216574,4.178588054060504,17.407195419200498,No,Medium,Yes,Yes,High School,Low,47.0
15,Female,Grade 10,74.70947222164624,78.84100221220866,11,2,21.123177436709245,0.798542624165655,7.618448943067399,Yes,Medium,Yes,Yes,Master,Medium,54.0
16,Male,Grade 12,58.8860408382015,90.98098594109153,13,1,24.278393903315113,6.222645483617505,20.933156321094078,No,Medium,No,Yes,Master,Low,56.0
16,Female,Grade 10,55.486776052491294,67.64215829796385,13,4,22.691823449513574,1.764268582940846,13.262989440971618,No,Low,Yes,Yes,Bachelor,Medium,39.0
14,Other,Grade 9,84.91392271992193,93.51295931458799,13,0,26.760039590678286,5.236051753495627,17.23977315903378,Yes,Low,Yes,No,High School,Medium,69.0
21,Female,Grade 11,78.72601586670521,71.70119940981277,12,1,26.39582116787652,1.1424814553522968,5.101149679841905,No,Low,Yes,No,Bachelor,Medium,56.0
19,Female,Grade 11,70.79069930322687,94.12859362100822,13,1,24.421729205267805,7.6015054812197365,28.90659749110167,No,Medium,Yes,Yes,Bachelor,Medium,71.0
21,Male,Grade 12,89.98170859052539,93.79267641500914,14,0,27.692217370466526,2.687929153852707,17.87232020309203,Yes,High,Yes,No,Bachelor,High,81.0
22,Male,Grade 12,66.78681377530187,89.0844146810374,15,2,20.346220073021005,2.198485187580462,10.537676271548165,No,Medium,Yes,No,Bachelor,High,56.0
18,Female,Grade 11,85.87243863986775,89.53132094681034,14,1,25.983493221056605,1.4685230304975074,11.508486059604419,No,High,Yes,Yes,Master,High,74.0
16,Female,Grade 12,72.10688901910986,59.335007004506124,7,3,18.417968686451932,7.595016450042858,31.005069880719212,No,Low,Yes,No,High School,High,35.0
18,Female,Grade 10,57.70299099908332,95.52589206855563,12,2,17.27444785363235,5.839278068309789,24.961887516811576,Yes,Low,Yes,Yes,Bachelor,Low,54.0
18,Male,University Undergrad,92.17648230125019,47.53167680113315,10,1,22.129638577703467,6.062456665385665,22.253745128635952,Yes,Medium,Yes,No,Bachelor,Medium,57.0
18,Male,University Undergrad,81.88853015948902,83.14803357903017,13,0,26.029811391698523,4.245534210351835,14.46346247947328,Yes,Medium,Yes,Yes,Bachelor,High,77.0
16,Male,Grade 10,68.54774762788523,91.36641884519081,11,1,21.691891503652005,4.060458389528626,10.558732471571812,No,Medium,Yes,No,Bachelor,Medium,62.0
17,Female,University Undergrad,78.72605511440739,71.696265852485,10,2,20.07708372941292,1.325159322436075,8.186956468921045,No,Medium,Yes,No,Master,High,53.0
22,Male,Grade 9,65.15555879202512,74.61440084131145,12,3,19.539354745532645,4.6988082168799385,22.63068675632634,No,Low,Yes,Yes,High School,Medium,42.0
22,Female,Grade 10,79.9497884207145,84.50065256419457,14,1,27.64573556378456,2.3518737133159284,8.683123185661984,No,Medium,Yes,No,High School,Medium,68.0
15,Female,Grade 12,41.30705721659248,93.71853467167001,13,3,15.172685082952045,7.828589996003044,30.58639953056543,Yes,Medium,Yes,Yes,Master,Medium,48.0
21,Male,Grade 10,57.76238399566488,94.1294225360158,15,2,21.89407460700058,6.474357050113605,21.5726135601852,No,Medium,Yes,No,Bachelor,Medium,64.0
21,Female,Grade 11,81.75111693144356,87.2772347178413,14,0,25.304000120486084,3.5974404514466567,16.110539083500484,No,High,No,No,High School,Medium,69.0
20,Male,Grade 12,67.00413354137297,87.41458374278565,12,3,22.41355365039872,1.6350594401864977,12.028553163024545,No,Low,Yes,No,Bachelor,Medium,47.0
21,Female,Grade 11,72.4905075386649,91.66770656095882,12,0,20.785886202420123,6.3899876835408795,22.191476740107355,No,High,Yes,Yes,Bachelor,Medium,70.0
16,Female,Grade 12,53.83857205461479,86.7057032780234,11,3,18.281214699336505,1.41540325310987,9.757663801420351,No,Medium,Yes,Yes,High School,Medium,42.0
19,Female,University Undergrad,92.17440394842524,62.168166617300216,11,1,26.10565927771013,1.9200031512280287,9.5147354435081,No,High,Yes,No,High School,Low,59.0
14,Female,Grade 10,84.28635572461212,66.76981083288882,10,2,23.984299424047524,2.0864038830817058,13.374657626059648,No,Low,Yes,Yes,Master,High,50.0
20,Male,Grade 9,67.59177737949604,76.69352154691602,14,2,23.00983652515777,4.676679787048208,19.735990866598534,No,Medium,Yes,No,Bachelor,Medium,55.0
14,Male,Grade 12,65.14364971764009,66.00725070755661,12,3,21.717948584716236,6.4029249049277475,24.378297738071044,No,Medium,Yes,No,High School,Medium,42.0
22,Female,Grade 12,82.35525233703632,41.71751464759596,8,3,26.18792446484222,2.8573615904351914,18.247134651731507,No,High,Yes,No,High School,Medium,41.0
14,Male,Grade 11,93.78964540202713,89.50624434294868,12,0,30.0,1.1350236070646706,10.391989248298918,No,Medium,Yes,Yes,Bachelor,High,79.0
14,Male,University Undergrad,81.44512306973624,97.2835619805478,13,0,23.677258999040472,3.984038476433144,14.881059830920565,Yes,Medium,No,No,High School,Medium,71.0
20,Male,Grade 11,96.06163200875923,76.94563277636706,14,1,23.909173774380182,6.1108268086995166,23.074888723705264,Yes,High,Yes,No,Master,High,75.0
15,Female,Grade 11,58.93178405125698,73.87874816025366,10,2,19.64401407836201,2.1624788231554124,11.259740114227256,No,Medium,Yes,No,Bachelor,Medium,49.0
18,Male,University Undergrad,60.16735803401451,72.47318000257155,12,3,20.40597652660544,2.1494341102953065,11.689261048761555,Yes,Low,Yes,No,Bachelor,Medium,37.0
21,Female,Grade 9,55.732706583359814,79.86595078391406,12,3,21.268625035039125,7.604202705100331,35.38613594512348,Yes,Medium,Yes,Yes,Master,Medium,51.0
21,Other,Grade 11,75.30112779579375,64.45696509895052,10,3,22.29666402525605,7.656152953393835,29.08101453831449,No,Medium,Yes,Yes,Bachelor,Medium,48.0
16,Male,Grade 11,72.10724259765244,75.33005452869664,10,2,21.205323065248596,7.928492990461823,22.677771261071143,Yes,Medium,No,Yes,High School,Medium,55.0
20,Male,Grade 12,68.17658651833617,87.60426304830425,12,1,23.89313049542168,6.557447011810851,23.043944120281658,No,Medium,Yes,No,Bachelor,High,66.0
16,Male,University Undergrad,79.71110353747959,67.14346059268723,11,2,25.813115217656932,1.9113812687595917,4.937027543791349,No,High,Yes,Yes,Bachelor,Medium,58.0
19,Female,Grade 10,84.78794326257596,72.39681291081142,13,0,22.85113520161986,2.0898614059944602,10.280189446845862,No,Medium,Yes,No,Bachelor,High,63.0
19,Male,Grade 9,51.692051088557896,56.84589720166105,7,5,13.37186451009908,3.05168931141794,8.193137245074535,Yes,Low,Yes,No,Bachelor,High,22.0
16,Male,Grade 9,62.83633566518662,53.797968607667066,8,3,17.689414547793298,2.885993985001181,11.043210541798258,Yes,Low,Yes,No,Bachelor,High,33.0
20,Male,University Undergrad,79.84172312947672,55.14727421659191,9,1,22.16521987374451,7.673958118085068,23.459709765352844,No,High,Yes,Yes,High School,Medium,59.0
16,Female,Grade 12,64.38713579369701,86.05087906513079,13,1,21.092127418701576,6.418054871612702,25.406645148740537,No,Medium,Yes,No,Bachelor,High,62.0
21,Male,Grade 12,60.42152708370215,71.1838939350946,9,3,18.952719772464203,5.930065941211654,22.7918159115216,No,High,Yes,No,Bachelor,Medium,44.0
17,Female,University Undergrad,82.22244913180474,38.28653366223935,5,3,21.77003273832848,1.8947241804359887,11.59305946380416,Yes,Medium,Yes,Yes,Bachelor,Low,38.0
14,Female,Grade 12,54.525999163312235,79.04960199552258,12,4,22.350619254103904,7.321441695217472,26.650670919946837,No,Medium,No,Yes,Bachelor,High,40.0
17,Male,Grade 9,66.38104230650674,55.81487766162587,6,2,18.434034508847148,6.709027846296304,20.944190288275657,Yes,Medium,No,No,Bachelor,Medium,39.0
20,Female,Grade 9,73.9437283096577,94.48276395541681,15,1,23.08407830502532,1.7273138099594276,11.722505537642489,No,Medium,Yes,Yes,High School,High,71.0
17,Male,Grade 10,63.114161033078574,87.17011880934682,12,1,20.328079756220077,7.033777489707294,31.86800614993024,No,Medium,Yes,Yes,High School,Medium,62.0
19,Female,University Undergrad,79.3978678721581,94.62229608966992,11,0,23.06220242524584,2.5418565227785344,13.853207304155244,No,Medium,No,Yes,High School,Low,63.0
22,Female,Grade 11,63.173476297631574,86.63266109257466,12,3,21.66397573948863,1.1065230937407953,7.041795483269688,No,Medium,Yes,Yes,Bachelor,Medium,52.0
14,Female,Grade 11,86.90343392135102,81.05473981251093,13,0,26.823689517804755,5.4261672988565754,16.99430036825339,No,High,Yes,No,Bachelor,Medium,77.0
18,Male,Grade 10,68.49104443005074,89.40845936537167,12,2,25.799002188233167,5.4035349453824795,18.48640392386754,No,High,Yes,No,Master,Low,61.0
20,Male,Grade 10,78.05524164046425,73.70960767407735,11,2,22.021355390916366,1.2119900717421357,9.995089184942584,No,High,Yes,No,Bachelor,Medium,57.0
14,Male,Grade 12,78.95228743579379,81.39540531651133,13,1,25.226625221359033,2.891388567024368,16.893519781471227,No,High,Yes,No,PhD,High,73.0
17,Male,Grade 10,62.46951996707113,54.6196322225033,8,4,22.53666012223574,7.94610846691654,29.620923924915544,No,Medium,Yes,No,Master,High,40.0
19,Male,Grade 10,45.358161416129334,97.3803372545391,12,1,15.901218489418664,5.588200002565527,24.16426187681453,No,Medium,No,No,PhD,High,64.0
15,Male,Grade 11,74.32906905596602,61.140102899807935,9,3,21.156111203533914,5.9755637495249685,25.049725980656632,No,High,Yes,Yes,Master,High,51.0
18,Male,Grade 12,70.86746016549843,89.60945096242564,15,3,22.283731030851655,2.0968796420322926,12.81024210025463,No,Medium,Yes,No,Bachelor,Medium,54.0
14,Male,Grade 10,76.66991233090152,63.76431157827067,12,2,23.498156265435167,1.0908655325293575,6.297175811804305,No,Low,No,Yes,Bachelor,High,43.0
19,Female,Grade 10,67.28167033140595,99.3215086740984,11,3,19.22923310333924,2.5767626730570323,13.252058555096554,Yes,Medium,Yes,No,High School,Medium,52.0
19,Male,Grade 12,64.83486761439141,80.8940111836927,13,1,23.727241996527642,2.36673788894894,9.555080255200405,No,Low,Yes,Yes,Bachelor,Medium,59.0
17,Male,University Undergrad,94.1016761317804,60.58699993652892,10,1,25.781639611085534,2.2590807556103982,11.8295291257055,Yes,Medium,Yes,Yes,Bachelor,High,66.0
21,Male,Grade 12,52.331751261870664,84.72137548317482,13,4,17.26222239907621,1.9456574141527967,11.829562835659125,No,Medium,Yes,Yes,Bachelor,Medium,39.0
17,Male,Grade 11,78.80740574037085,93.89461711397693,13,0,26.109283210324183,4.810667679915532,24.46835446190716,No,Medium,Yes,Yes,Bachelor,High,77.0
21,Other,University Undergrad,63.10477770179931,79.41005939099296,9,1,18.980287618103038,2.9607760688136633,9.953132283338093,No,High,Yes,No,Bachelor,Medium,53.0
21,Male,Grade 9,65.97065658711493,65.6228190881714,11,1,22.433102205203227,6.652587612856478,26.40228573154335,No,High,Yes,Yes,Bachelor,Low,55.0
18,Female,Grade 12,66.19476600911241,77.38904417175304,10,4,17.61029461259365,1.87960563385538,15.082526676436924,No,High,Yes,No,Bachelor,Low,40.0
17,Other,Grade 11,60.35878870994492,95.05521970769034,11,1,20.14273989981964,3.9847030315140834,19.23065239205864,Yes,Medium,Yes,No,Bachelor,Medium,60.0
15,Female,University Undergrad,76.85469052283487,91.70732303801977,11,0,24.250954827189723,0.6024337731955999,9.306137648061924,No,High,Yes,No,Master,High,70.0
16,Female,Grade 12,86.6877231513995,68.52793196940416,12,0,24.490789649808427,4.11261741841394,19.100936960845257,No,High,Yes,Yes,Master,High,74.0
16,Female,Grade 10,75.64016393495994,74.59035115125543,11,2,19.94336066638902,0.9187866565735578,11.651363439046923,No,Medium,Yes,No,Master,Medium,51.0
17,Other,Grade 12,71.24058395454514,84.23159774773647,13,1,22.831568466834906,7.832926339044827,25.236344512797377,Yes,High,Yes,Yes,High School,Medium,66.0
17,Female,Grade 9,58.16271401080904,90.52773447930853,14,1,23.422106723057002,6.429440964878096,20.130542896723547,No,Low,Yes,No,Master,Medium,53.0
18,Female,Grade 12,76.20190318989341,86.12288785158371,12,1,25.492241299246793,4.175836074773415,17.50850580292448,No,High,Yes,No,High School,High,67.0
17,Female,University Undergrad,95.87619558075158,85.94737417891551,13,0,26.98504891330583,1.149405186345127,1.9647292483202516,No,Medium,Yes,No,Master,Medium,69.0
21,Female,University Undergrad,65.43166451445889,66.41153364371057,9,2,16.52016203013889,4.943340805928107,23.52195983031836,No,Medium,Yes,Yes,High School,High,42.0
19,Female,Grade 12,65.4881970477776,91.84481320875881,13,2,20.901946635523046,6.190728130264081,27.23432997727857,No,Low,No,No,Bachelor,High,57.0
19,Male,University Undergrad,63.26693042822803,72.26320209414315,9,3,17.71643078418178,1.9303793975355896,9.49108652735319,No,Medium,Yes,No,Bachelor,High,42.0
21,Male,Grade 10,64.12702918606695,68.92414161283341,11,3,21.05163273715628,4.761562555906181,18.172375877737014,No,Medium,Yes,No,Bachelor,Medium,44.0
20,Male,Grade 12,37.05640535593139,96.41299553439868,14,3,16.534611398711366,6.60658173787151,24.602702788162517,No,High,Yes,No,Bachelor,High,53.0
21,Male,Grade 10,74.86042463026855,92.99729767219719,12,0,21.465556502579428,6.261858332347373,23.94163694836098,No,High,Yes,Yes,Bachelor,Medium,72.0
15,Male,Grade 10,59.85337388374464,70.45029635833782,12,4,22.179200911270264,6.522440134003647,24.9488421595938,Yes,High,No,Yes,Bachelor,High,50.0
22,Male,Grade 11,50.676842574498394,81.23368978094871,11,2,17.74955358312268,7.094925686522899,27.959473380203605,No,Medium,Yes,Yes,High School,High,51.0
14,Female,Grade 12,79.03827939679059,49.45423813232637,9,3,22.678487184819996,7.5326157661960265,27.079968239562646,Yes,High,No,No,Bachelor,Medium,46.0
21,Male,University Undergrad,57.01578657949676,93.68037798392909,10,2,14.619853114303487,3.5414086640265197,18.45380590251294,Yes,Medium,Yes,Yes,High School,Medium,49.0
17,Female,Grade 10,65.9359713533949,52.46980843382952,6,4,12.338664529284408,4.76576826892158,20.63514813814065,Yes,High,Yes,No,Bachelor,High,33.0
17,Male,Grade 11,87.59730869426296,80.98251804654095,13,1,23.311036842630443,6.429946445342082,22.468948998408337,Yes,Low,Yes,No,High School,High,63.0
18,Male,Grade 12,53.08941042370584,84.68519119317159,13,2,18.323461900194285,5.728548604593374,26.19098381719241,No,Medium,Yes,No,Bachelor,High,54.0
21,Female,Grade 12,51.60882118482685,46.729276388644806,6,5,15.474476272192987,7.966401711982841,24.82443417758106,No,High,Yes,No,Bachelor,Low,22.0
18,Female,Grade 9,73.23167427474806,73.30194464364921,13,2,18.628507780801684,0.602582383284831,6.531249717390064,Yes,High,Yes,Yes,Bachelor,Low,54.0
21,Male,Grade 9,83.79384836812443,99.04317895572802,15,0,29.944473802368858,3.16349911486843,17.391249547831695,No,Medium,Yes,No,Bachelor,High,80.0
14,Female,Grade 10,51.10789938721645,49.51554644923345,6,3,14.562711930983543,2.6077094470265183,10.65390902634312,No,High,Yes,No,Bachelor,Low,29.0
22,Female,Grade 9,74.89227684204613,63.20808134641642,10,2,24.365712020975714,2.4673688762415096,13.330773569025983,No,Low,Yes,No,PhD,Medium,50.0
19,Male,Grade 10,76.9719944795403,77.57405821484772,15,1,23.622458730959803,2.1689733687416433,13.136938897222073,No,Medium,Yes,Yes,Master,Medium,65.0
16,Male,University Undergrad,45.290074195692156,70.74018165113092,8,3,15.399068040816744,5.818428806114218,19.873714814398934,No,Medium,Yes,Yes,Bachelor,Medium,39.0
21,Other,Grade 10,79.58201605488664,96.47436662701804,15,1,26.086795070918903,1.1356960495649138,8.189654989912636,Yes,Low,Yes,Yes,Bachelor,Medium,64.0
22,Female,Grade 9,80.51927055810616,89.01078065983822,13,0,26.40589340439701,6.062066254575037,22.71668727309748,Yes,Low,Yes,No,Bachelor,Medium,68.0
19,Female,University Undergrad,66.25857312092771,81.7426945471446,13,1,21.450798555652774,5.700693815122051,20.446867889869274,Yes,Low,Yes,Yes,High School,Medium,58.0
20,Female,Grade 9,85.0281563475761,41.71629129393255,9,1,23.952061687530396,2.381030993756723,19.048117537422492,No,Medium,Yes,No,Bachelor,High,54.0
14,Male,Grade 10,83.63746689189814,78.73207319273536,11,1,26.26521734925536,2.3962533737387095,9.899441060879703,No,Low,Yes,No,Master,High,58.0
18,Male,Grade 11,71.23741510860646,87.56209961747304,14,0,22.278463767271077,5.216454390083767,23.66415405245495,Yes,Medium,No,No,Bachelor,Low,67.0
18,Male,Grade 12,64.5826553161008,78.42861647395934,15,2,23.401019528199463,6.216283291127584,22.470446822739326,Yes,Medium,No,Yes,Bachelor,Low,53.0
17,Female,Grade 9,58.32606528900452,63.2611821808866,9,3,13.889488583356208,7.073642098155242,22.96101772780988,Yes,Medium,Yes,No,High School,Medium,40.0
19,Female,Grade 10,69.5492378876057,77.9624512651468,13,2,23.98152028231452,6.891046728908568,25.98158291619091,No,Medium,Yes,No,High School,High,58.0
20,Female,University Undergrad,76.83710703645015,77.63835622195077,11,0,26.610079827548343,7.736622456228899,30.157147521849197,No,Medium,No,Yes,High School,High,65.0
22,Male,Grade 9,66.10987766751231,59.23841869094979,9,3,16.73310343800507,4.860386715023834,22.34268887026854,No,Medium,Yes,No,Bachelor,High,40.0
14,Male,Grade 9,43.62998793685564,90.68289980402696,12,2,16.543235066515244,7.314916710052697,31.6315454621233,Yes,Medium,Yes,Yes,Bachelor,High,61.0
19,Female,Grade 12,85.22456673491885,64.80352368716741,12,1,26.805875948811995,6.563849549453081,33.52728751816454,No,Medium,No,No,Bachelor,Medium,62.0
20,Female,Grade 10,72.28267866213872,80.54925304126294,14,2,23.85270401269418,7.210007182355102,27.381564158332097,Yes,High,Yes,Yes,Bachelor,Low,70.0
16,Female,Grade 11,65.444506039878,61.370931822561005,9,4,19.41910031096205,0.5871995096402498,4.772322007444585,No,Medium,Yes,No,Master,Medium,30.0
21,Male,University Undergrad,80.28590066107947,95.0517686487784,15,0,25.275181249168618,7.744272438993582,29.59144029736542,Yes,Medium,Yes,No,Master,High,83.0
18,Female,Grade 10,88.29566315779307,61.07926023954118,12,1,24.802828125382785,4.0514762213485875,16.355789812826288,No,Medium,Yes,Yes,Master,Medium,55.0
22,Male,University Undergrad,36.3770611661453,54.99414970474753,9,5,13.102023926058305,6.486372421811322,27.237015654990657,No,Medium,Yes,No,Bachelor,High,23.0
18,Female,Grade 9,75.21116379906486,68.65195557590027,10,2,21.79224227075835,1.4540308950333565,5.4705997960029045,No,High,Yes,No,Bachelor,High,57.0
22,Male,Grade 12,52.88020947027583,61.80140441123305,8,4,13.546492704233879,3.4695582186048055,22.51367828301573,No,Medium,Yes,No,PhD,High,36.0
17,Female,Grade 12,75.9893260815873,93.78018854489257,12,3,23.065821244425404,2.5359549726574317,15.176009202298832,No,Medium,No,Yes,High School,Low,48.0
22,Male,Grade 11,71.53512642849495,63.26538727174621,11,2,24.777426496450975,2.687440778757028,8.010310282882589,Yes,Low,Yes,Yes,High School,Low,45.0
18,Female,Grade 12,77.6287183172866,98.05351268099004,12,0,22.68747607627951,1.4244171496316131,7.146164741949923,No,Medium,Yes,No,Bachelor,High,70.0
22,Male,Grade 9,64.00902862606414,73.71630778002005,12,3,18.32729575946357,6.543228744072552,27.077929364559473,No,Medium,Yes,Yes,Bachelor,Medium,48.0
16,Male,Grade 11,47.52111865817018,87.56340915846633,10,4,15.86805826232785,0.5693173593580863,10.236984246588623,No,High,Yes,No,High School,Low,34.0
17,Male,Grade 10,64.59558170491998,67.01974909519733,11,1,18.823224050068735,2.8437909273890187,9.714659900471165,No,High,Yes,Yes,Bachelor,High,55.0
22,Male,Grade 12,74.8821716216774,93.33434518225877,13,1,20.96641734035827,1.8080790741231128,12.563314773668186,No,Medium,Yes,Yes,Bachelor,High,70.0
19,Male,Grade 11,82.18470794410268,85.40186986456555,15,2,26.71527851228578,4.917792054562554,13.911356545701892,No,High,Yes,No,Bachelor,Medium,69.0
15,Female,Grade 9,55.9380243943297,66.08507802094256,11,5,17.100374137897116,2.406893019609079,11.952671462414099,Yes,Medium,Yes,No,Bachelor,High,36.0
20,Male,University Undergrad,82.32472512247621,97.32157643975697,15,0,25.21551669078869,2.4424884089607475,15.663605753191863,No,High,Yes,No,Bachelor,Low,78.0
15,Female,University Undergrad,62.22553252424174,69.35730637517311,12,2,20.751961265619126,4.162536079964891,15.833061049585732,Yes,High,Yes,No,High School,Medium,51.0
15,Female,Grade 9,74.34939857913432,71.22051750012582,11,1,19.13686385843553,5.395167795056943,16.664736487756787,No,Low,Yes,No,High School,Medium,53.0
14,Female,Grade 9,63.881272565612406,84.85977570146527,10,3,15.959781879286895,1.409785284238727,9.668000241848858,No,Medium,Yes,No,High School,High,46.0
16,Male,University Undergrad,72.18604753254522,70.0434318795072,9,2,21.778953895512906,1.816335893491221,8.634851080567229,Yes,Medium,No,No,Bachelor,Low,42.0
19,Male,Grade 11,80.7025316148433,46.03782840472322,5,2,15.612172454853825,2.353810584458882,13.950106851574152,No,Low,Yes,No,Bachelor,Medium,34.0
21,Female,University Undergrad,55.27583107253757,98.32082745494843,12,1,17.101810823892805,7.803111605884704,25.753355520999932,No,Medium,Yes,No,Bachelor,Medium,58.0
22,Other,Grade 9,61.841129239038025,60.86072504230472,9,3,14.768546777030732,3.4786437495719027,13.118020579756408,No,High,No,No,Bachelor,High,45.0
20,Male,Grade 12,72.21955104810505,53.97216646902441,8,3,18.804970609256678,4.9924256797326985,13.914270076569366,Yes,High,Yes,No,Bachelor,High,49.0
17,Male,Grade 10,98.81900393236423,88.11324159031635,13,0,29.286584948441845,2.311571095369834,12.444547419263952,No,High,No,Yes,Bachelor,Medium,79.0
19,Male,Grade 12,59.64172345399806,80.22495392590537,12,2,20.153020588264365,4.17844643868116,17.052624501213685,No,High,Yes,Yes,High School,Low,55.0
18,Other,Grade 12,94.48160663196302,77.4733603127184,12,0,30.0,1.0558938078946853,4.602527411463843,No,High,Yes,Yes,Master,Medium,72.0
21,Male,Grade 9,94.05307964410204,83.98222010312321,11,1,28.31778049773174,0.760566094417452,7.8630944245536325,No,Low,Yes,Yes,Bachelor,Medium,60.0
14,Male,University Undergrad,68.8322661915809,93.43379338307346,13,1,20.570804204669646,4.015501451160951,20.127715255415268,Yes,Medium,Yes,Yes,Bachelor,High,67.0
14,Female,Grade 11,66.42216968560119,86.29793255781209,11,2,18.223657260800753,3.4899446563880905,14.823130138907423,No,Low,Yes,No,Bachelor,Medium,53.0
19,Male,Grade 12,61.6952176160237,44.70466217502717,7,5,22.41908607182241,1.5266023976887075,10.384308042532044,No,Low,Yes,No,Master,High,18.0
15,Male,University Undergrad,69.18156963600796,39.37170594447845,9,4,21.961457938668318,5.657010716905503,22.790965899472,No,Low,Yes,Yes,Bachelor,Medium,25.0
18,Female,Grade 11,53.1193668092853,91.66740803036546,12,2,19.802612576396204,7.946776181744483,25.22733906369657,Yes,Medium,Yes,No,High School,Medium,52.0
14,Female,Grade 12,69.08513179215282,99.92370738442246,15,1,23.9667299828618,3.4673511589753434,21.571810939048817,No,High,Yes,No,Master,Medium,74.0
20,Male,Grade 11,87.96256328621027,88.49468536398196,15,0,28.139555792192088,5.184189769380459,19.140019817774522,No,High,Yes,No,Bachelor,Medium,79.0
